6f8d66d1,4231b02e,a8e8d373
26582463,e282d9bc,ea050ed
f472d33a,1c37f2e8,f8d88b
83b17171,7acc06cc,df266008
a5867c65,ad404d7f,8cbd9627
928a8803,47628bac,8a505d7d
3b99e15,82c68884,291c6d1
dae9de91,96c3aa02,83e31f3d
bd66b20f,34541d79,517ee262
13ee3041,951ef82f,9b4185d5
ec579d52,1a2486b9,518c16ff
79514008,8c63b87c,18cf65bb
37cb5bbc,b2859d4,9e42d32e
6632dc8b,276f0152,ee137c9a
4ed7e161,a6acc94e,f0c0f5ea
b53bd170,94e73c1e,4788096a
959c641b,2fad1ef3,4ab4af2c
9f4e5eeb,625017d0,b7289d3a
7de1f000,ca04b50e,b2e5b5db
37f6fbe3,884ba731,66dfbf2a
dbd67163,5d4ac5d8,7f9ee859
52938945,47419559,e7d6336
85178936,5255906b,7cbb00d3
cf3614c9,88e0f0e,e0314bf0
48173135,bf157169,ad5a7161
488533ff,6f13a052,da654558
72db99bd,9fb3854,bbb86e2d
5d0b11ce,e61d9c5f,dca4befa
3efb66ae,fcd2071a,1a441d20
c369abb2,332777e7,947c5f49
ecd77e13,a5b2669b,4b54a9fa
eaa84544,9f7a8f6b,2f65b631
da4a9db2,83df5e6e,4c133e48
a5c09c86,a920a4f6,ae4e23f3
82a1729f,b2f1775e,9f225ea4
c2a5fc31,7980703b,ae8fdaf6
bef19c00,5df112c6,5ed8b478
def0581,48a034fb,4ac0a3c
91659f39,6edd3381,4261f0c1
d723782b,6b1afed3,e791d973
a642f3bd,e98f0c5f,1fb92f43
93498581,b1f0e627,8733e765
c29b0c3f,75ff0369,5e159fb9
5c735ad5,1d616005,543b029d
9c069981,a1d6b5d0,2542a4ab
77bae177,78bcfbc5,1b8830b8
974ec31a,a969111e,eefde6b7
94339c1,9eda313a,33647e0a
106160bc,da9a5021,8a014c94
d0c6ad2e,38f99252,b38504f4
cfd0891b,afe1fee,b52d5209
639b011b,b7d6d276,7f073acd
40393c8d,c32e12f8,b0d429f0
54e0ba3,ecac8a0f,e95906cb
bd2ceaf2,f7329a05,30922a5d
99577a3e,faf53737,47ab382f
68fab536,7cbd85ab,4679a2b5
66c119db,dc2d82b9,9328b807
d0a59cb7,86bd8b,1c08e74a
c5c0552f,5ccdd999,e439f403
17a1198c,90ca668a,564d6f23
407c0a1e,d4435752,9dfc2743
80eeae79,60eded8e,24a1a1ad
75cefde4,1e39a26a,f8740b40
f8604e86,25329aa4,e34755eb
2bd7db08,87ffd650,7caf3cd8
968fd623,f62302b8,d6426077
5a35b3ef,3f4996c2,700bc8e0
18acde7,f333a645,ada9e540
246a2730,d942b5ca,7974c9f6
e9a20354,3f26199f,c5fb02f5
aaab55aa,5b106335,8147cb52
8b808ae5,3ef38329,77ea7a99
8453fd7e,bc7363b,b80c93fc
298eed13,11de7603,22d1af48
82d4f348,4c12c550,7baae541
fbc0b27c,76c60e04,8d771eff
2cd1b3ed,cbed70f0,ff32f5a7
7269af87,205141ee,9466a2ae
5ae566e3,8d3de300,3e02b688
49aeee12,fb414ee9,5133e9d6
1812b44b,d3a811ad,3508fae3
d96ffb73,c2de54ad,55b4a260
f362e570,8154b06c,98b16c6c
e4780834,b1f7275c,fddfbaf6
41b8105a,68853b39,1875cbea
62bd4324,2942e36,8ad3fc1a
52f4495f,ba5e1607,67f494ed
75bfb4a8,9292f4ff,f27956ca
e436fed0,969763c1,2cba3682
9aa2b491,d0eccf8e,a4e8c045
8e0bf097,801ab57a,f9f977ef
1a76642a,67ec2e3d,6d433bb2
dbd51e19,a8a7fb,f0e59a21
1282bfcb,8c9a44f9,2b8bb31e
70c3ef7e,97f8044e,3a35352e
51cf195,e5ae7091,948938de
bf766dcb,df70f916,9444a4e1
3748669f,bbc6f18,eac4efa4
f820e647,ec9118d4,ce10759f
c0803284,5cd0bf35,5a6bdea
f026b4ba,78b72054,6c21e19b
b7c46a7d,bd8a9674,57eb64b4
822720a0,62161bd4,e960e695
b4ffacf1,ad2764cf,7fbc4f63
99a63a60,20848fce,c9e4e62
ff7dd39d,b6f5cdb7,338f165b
5f3da0e,db7043ed,d31e9831
3631d6c5,6a0a1646,acbaa9b5
3a287a41,6483eef2,a928345e
78efa66d,6a877375,8d16c3a1
3223b853,bf7e334b,54eb1f6f
55a2e6fe,d61d5cec,f70259b1
5aeb3496,e8163282,90c07566
208caa5f,15621242,5b9ce418
11ff05e5,e79909eb,c5ac967c
76ab62fc,1d909a4f,d5e04b4e
7d12a5d4,59adcf9a,c5d0d15d
e288e30a,29836766,c3f43d80
309d076e,643263c5,595e79df
c6bdd87b,b5776fa1,bb3249f7
c10dc08c,c9270cdc,f0ac4f54
1f291ac3,adb1d600,1641822c
28333a1e,f6f19da5,82373ee6
bdd497b2,bbfccf00,cd1894de
370a7199,d842713a,c297208c
e1c8f55,625a80d7,d494c368
ece029c,528dbda7,33ce9698
7fced49d,c6c0a1f,314670a2
9532e5ad,23da144a,f947af4f
76138d0a,6e69eb36,193785f0
55bee2f0,fdb2d64f,4e588eb0
d8da1c3e,e89e46d1,2eab045e
7c240bc5,7817159c,68b630b4
69cced,19c0f562,dc55050c
80bba7fa,80598d43,b0542dd6
fac5d837,ccbee4a9,8eb2046a
e8e5ab1e,fca9640d,27c90b48
428fac8a,11c92d3e,c94b89c2
eb2f3ad9,288c140b,7172489e
c2e40c40,5adcd8ac,24a76e16
8af84a37,8fc07003,4fb3378a
c2e4ce0b,42031867,7f73eed6
c54460bc,6c9c17b3,7f77b11e
d0831fdc,be8f4079,2fe9e898
b2647915,91facaa4,86cd80da
7155f0ac,6cf9505f,a74234f1
996aec7b,4a631dba,9aa1fcd9
91e64ab0,98cbba00,657887b9
fceab7b7,33002b1d,7e666977
36e7e210,b2410b18,c985e272
84eed4f0,4ded9d5d,fb3d34ab
8fa20b74,59a32dfd,91ee87bd
54aee51d,669c9e48,71928aea
83318d32,52878b8e,2d746e02
dd0626e6,512000f,f4ae93de
15bf0423,181cc56b,7e1192fb
453415b6,c33dd556,8fcb9b5
167319b3,2abc0251,12d17206
e86767bb,cbc3b7af,e26af8a1
d94b876f,82d9691c,a4266d52
e845e0fe,50433e33,55e33b9b
57bf7b6f,c2857349,ca045a72
567d2cce,8a9be46b,20834240
e2950737,db0a7686,d729b4b4
9cc63054,f358be7a,dbef51ff
2f5cf642,b4c31092,a096032d
1efa9fae,e0459b38,c77b8981
155198df,c4c6833e,bf6a04b1
5035d1db,40435462,7941cc1
6e9a4a00,990f02f6,62d16e52
70355289,5648b5fd,26e0a6f5
690a2846,5e3fe253,d3cb586d
6ef21305,7b39c24e,b79c2b4b
d8606e6d,dc2e1986,c79a16f3
b6e7daa1,1ece05cd,3cce352d
f52de867,bd8b4093,5c1244a9
3f87c331,4424510f,3beca82a
e739d8c1,58a8d0da,e76a8e4f
564db8cc,1d636bcf,562d0133
150c6477,fd1261b3,482b9298
e3821315,b52901db,5af5faf1
4e4273a7,a49c1be9,d487ffde
4aa20160,513289ad,346728a1
98ba9f44,72a811f4,7c001961
718c6ddb,9036bd35,46ddbb80
8f902d79,3f59c039,a5c97600
af72e4c2,499b7356,91780d68
c4943350,cc8c48a3,2ec006ec
c0a57111,dddf1c87,82417706
fc151037,1fd14a77,86432b0f
cf568639,5833e8d5,fc724bd6
8c0aa21f,d6868959,fec671ea
215ad45e,84448493,f1a27d64
199c5da0,6a95fbe2,1531725c
2e96d011,6f8e959f,b6ce0bdd
15968f05,b727417f,b595cbbf
cab0529a,c17b8d08,e99f4729
2ddf59ea,a86d78a6,fd8ecf97
a1a1f6dc,c5628506,7789df7e
a2a52b55,acc9410d,1fbbdb0
765ce977,9980fcfe,80357fb4
63a25fe8,31771b61,ec4b8dbb
d4de90cb,3171ac11,337bf426
fbb3e178,3e1c13b7,d66dfc02
ce8cd17e,e7f29c7f,eaf7341f
3e25f33f,4267b4ba,49c79d01
17f0895,4828a6c5,a7ae1d46
9f5399da,5156bed3,a1829d2
6f8ca4c1,de891842,bbe811d3
dd1f98f,f8d1e41d,14e5abab
dd745e6e,409241da,99377d8a
68a672d9,f2acbc43,9e144239
d7d51bc4,7ad4d3df,6131a2df
28299cb3,f12f4c45,32e4e2fb
e587e274,a80e3c43,c3ff3b
b13fdbad,33ad572f,c19fa1c7
1d57b13f,f39537ee,c4cde110
9abc898d,6b2217f0,f0f1c80b
fd24d8e5,f8962b9c,e4b5d17d
9d973778,fbd73a3f,3ceb73b5
2aa7c0d,c7e7cbab,e2c5e72
bcf71bf,a79a8c0e,3ac14848
c1411231,2df0d40,8f834090
b71444a4,66c4f690,3b5a832f
7236eac8,2023f796,90ae5dc0
6d5a453f,15f25675,97ad0541
4680d88c,b7b0903,bea9c15d
eb40e200,cb79f7af,9ba82425
1efc4be4,a3c7077f,6d4ea182
76fdf3ff,c5f33d43,7947269e
cf2f1a7e,7bb6c28b,1ade4eec
b5cff5e8,8a798a0b,3108965a
99db11a0,322e618b,66b29d57
6b2793ec,4e11aaaf,21d8f9b6
7be181d9,e6052dfa,db80d343
fb5d3168,531d8c6e,130ec97b
ddcad0fd,ddf88f85,4ebc330b
bf1cf2e2,3fcd3540,f4038ac5
c1b83742,40680577,a8b69e7b
b379000f,2686c6d6,f7a571b6
24b90440,1ba1147d,e69558de
59d2efc8,1dd99d4f,97cdaab9
34145228,c92e2152,58b4cc93
a5afd195,eeccf7cb,d66241f0
3c9674ba,de0f77ed,b5d21e02
d380e8d8,4795ef98,c6a35f93
3b0a40bf,3ef3c653,406e28f2
4de4426a,f4e17fbf,3b68d524
a4adfed9,7f2fddb0,dd1764be
856d9d22,6229b944,ba61d8d8
8ab3bcd3,2fe40dea,8ef5c8ac
555cb44c,f783f2f5,a17abde7
18f7b24,8bd5a36d,295d1ace
e81a6b4e,c104eb9b,169b9126
6f50641,866f319e,2738bf93
f7c6b01d,4ac6cece,29536419
d9595caa,1f0d5b7,63e4f099
af48b4e6,f77aba62,338a5534
b4643b8f,350a2482,9b785197
c480691f,d4503ea1,f96f1b54
807ccdf5,6c7b4e68,1dbed8e1
35789bfe,91952eca,9b32e6b4
67364ef9,c0a316a9,d2a85f98
f169577d,694d95e9,10f395ca
5b53f1bf,d4480a24,f307fa88
d85e0c72,bb085aec,5fed4103
6181d5b2,865b14e0,a54ec02
fca8246b,859fdf11,ee3a5b41
73c7da58,a7c6b597,4e4b0c6d
3e2c1c6,e4903258,30264a8b
415375e9,5102f6a0,62e7ef98
bb232be9,ba8caaa6,f95579b7
dc72e9d1,80b55a6e,4c18683
95709b7a,c0a0361a,6fc47879
1f40d5ad,64f4f30d,40582423
52468f1b,c221279c,f88ced81
735b33fe,56df23b1,b439cce5
47cd995b,8c6fcfc8,fb595fb0
aca384e4,54a924b7,528a07c5
4dd44909,783b53b1,13ec511c
b421b70a,648b854c,f8745a01
6150af0,dbf5c2a5,61fb3dee
88c25a02,3efb7dc8,699c4c31
ada3d650,4cd0e956,feb5d3f7
e83f3437,62e2b772,d7d1b5bb
56b29c09,b1e36101,466d00b9
21ae713c,71c01a,b53c338f
f42ebea7,6fb05127,1815926f
be64d5e9,703eae9b,daea3053
72930405,4a6c710f,9512a0cf
9cc4c2f7,21266f94,ca2177bd
e5a44cd6,4d2990b8,4f706920
1307b0c8,70308c6a,274948ee
39926a69,53391447,9b6e270a
70318778,3c384019,902b20a0
7b399956,fe552ea0,f3bd6409
52db634f,99868040,bced1ada
116076b7,29546f2,7e586d5b
cc2505eb,8ba4a493,a57a2cf1
2397d5b7,a2821c66,f7d76d21
3562dd60,1e938bb3,3cfe508a
7c769d74,3d52e16d,a77fa048
bd77b41a,be86507,7e92e906
e3f93138,94012a39,9cc23217
80533b71,e1894487,231aaed9
3cd664de,e1edf963,edc549fa
7352a199,11b4c9ae,422cc467
9dd1a9ed,a0312428,7e1269c2
304ff872,871350d0,10eb5e1b
42123144,47a0a56e,52d86264
b5906761,d104df84,3d4b1be4
7cfa253c,fc4ad378,99b67d58
89ab09c1,981315ed,9a1e2da6
137b093,6649e948,291ec685
d64222d7,34f3652,8e427b7e
3d42aa7a,65721806,31f7c7f0
fd97c6b6,e54b0e03,ad2298be
886d950f,109337f9,b2a2e93d
78928dee,d193c227,ab83b535
13a4521a,d25aafe0,334594a9
15aedb03,f0cdae8e,26285b5e
96955c,5831d2c2,c9f91e04
e9ffa847,c298d97a,4aad0a9d
81a7e4d9,71139c66,ba8fbb96
25eb7b85,b79d1ef,ed63b526
ee2c3019,10da4d94,7e26c743
18b39d1e,a40b3b24,f79a9e85
d9c7e4ba,82c4f296,15f6a3b0
762ae671,a2682c51,b742d7bf
759851c,6f3cb60f,ef0d19cc
848c91c7,4f562a55,6e6fd93b
3ccc0ad9,bc00f1af,2d2dfd9a
4adb692d,383e6a2c,64b55ec
b958a96b,6477e3ad,7d73e0f2
5f2e39ee,e895397d,894121c6
f2516568,77d3051e,5f4eedcf
d39dac8a,92fb9240,2aa5a93d
77210fa,e2de8c27,1e696b2c
cb733efd,8d1a5b47,a70533e7
e318360f,d8fc0a82,ac978f31
f15a763a,d44f5879,7f73808f
f57d3835,d85d5f17,3554a485
8a2c88d,d8bf3af4,5b580a38
a3610cbb,85073e7d,c47ca100
638efb4,ca874c43,7e53b879
12d2cf57,96acadac,7abbf237
9bde1596,f22fddb8,4cd73ce3
be4d751d,4e7b6c3d,3be6c08b
fc520849,193eb4bc,b842eb15
4e45ba0d,90052a0,a91df171
47c6d856,f526c90f,ab7463b0
fc642a63,13dfc5ad,b0bc3e16
69a462d4,5a0ad481,f75f9e4e
3a50f3c5,a15d265e,fcc72557
d70b70b2,108c4fe,79dfcda5
27c11268,cfdb9025,affe99e1
9f9f544d,18f617b3,e977fb4c
dc469342,3b0cbab,89d6cfe5
d3b5e77e,f7ee5ade,a30ec9fe
b3ba91d3,a026d7ff,1c2b5705
a2275c90,36d89338,1b6139e3
8c4c3a04,c82c60a8,c2b1f09a
ba4a7e58,6131a637,ebaf86c4
7f7f99a6,eec5265a,68e8641b
db6a131,c67e3571,23c5f04d
fa718420,3f598591,c930bd97
926b3ddc,1d4083c0,615e8fce
ec89ce38,84e5deba,deb39275
57324858,cdfd47e1,9916fc89
23f3fa6c,2a326541,fc08bbf9
b72c6e9c,1d88cceb,a729c098
f63a5e70,baccbd8b,5e96239
fe9e291f,136a8682,5dbef25d
c8833eaa,c3802dd8,d90d6f88
b439cde7,9f71fdeb,bc849ccf
289a5f6d,fbfaea94,40504a4a
86bed0a4,f4af0e48,eb248d84
5942a3c8,3f9be63e,ff5a4239
da015e07,457cece6,93242023
3c223ac8,f445923,24332551
6bd49c4d,518bad1d,4ecbf76
10a3fb84,ff129e9f,c5687103
69f3eb3a,daf9605,cc380be2
6cb47d26,ebcbea9d,7e951964
48b63540,695fb89d,1b5e10a4
ac4d1d1c,8084a7dd,cf4c6d4b
c3372097,31a883fd,689f3f55
c79a94b2,52ee03f5,9f115249
868fc93c,8fe693cb,83846da0
bbbd687d,44816a93,e8dfab09
b2923d9,dd32f159,d08d141d
c34f3ada,96425cf6,a0dd1aa5
34ebc79e,4f3708f8,1b1ae920
872b7db8,c3143af0,71f8f88c
be7fd254,fbceb871,7ae49dff
b82d2f89,ebae05eb,9cee976a
138241a,9dae585,b829a485
5977190e,2e22a03f,c575fe3d
1993fe6,d73f1b2c,57a68f15
ea05751c,8d6016ed,ff207492
638855d0,21116b5c,935b5452
39b11306,9d05d73b,c0e7af8a
dd8359b9,18ac6fe8,33f669ba
4a46592b,a1a5208e,ea0ef942
3b111201,6a9b4f3d,c43c3063
d1a8aa8e,7dcc44ad,d38526e1
10e41cf5,a49202e0,7418cc9e
8d203023,8ccc7581,7d68202
613b1f0c,4cd84fea,7ed2ccd1
3a887747,fe7efe66,c5fc1016
92242cdc,95e588f0,efa08b23
eb0a900d,5ad741af,c5ca097a
911f38f1,801d35b1,9851f67f
ac8a14f7,f61e0c8d,67ce0ad6
29a8cd8b,3c631c2d,7f9c50f0
4c891f21,ddcf6894,de5867cc
e1570426,a0cb60f6,5b83d116
9aaad1df,461ba3e6,e15d131d
bd477052,46e851e1,9f2bc2d3
c606d883,e6fbc87,b5ee5954
2e034df,84d9b70,64363ee7
ce3a601f,c2de19ec,40681c7a
5e9686f9,2c453f24,21a4670f
b728b1e3,b0cf30a4,22c642b9
df8900c3,9b561987,5a0f34ce
6d990813,6727084e,893977b4
f8aaf9d5,3ff1e9f,595e7868
bd8c36de,e387ec5,903a88eb
e2ff12a0,9a4a495c,5c6cc245
7d6c057f,15cb3b99,444e5553
2093d7b9,6ba116fb,c2fce4e0
73d0cca6,6ee80bf5,283cc321
9d9ade99,49de73d1,6f5143e0
202562bd,dc658dfc,4c4ae9ba
9a365833,57cbeff5,4ab7bfe9
1f106adc,b062f04a,9ef6c355
bb9b588,63c37ddf,9f9aac90
388893b4,d4beba5,1e20521b
f0262282,2b7635c4,32184908
d9432f4b,247c62cd,4a1728f5
7df1bde3,1775e0de,4e8b31f5
69222dd9,1ee4be1d,b4e8daaf
a807215,4ae9c945,703958c4
93c9b5fa,74b2549a,44c1d1ff
a8dadfd6,bc589d57,694f21dd
8eabba2a,2322c28e,d5141481
da7ccce8,68964176,230cccbd
9b4dd286,9f1e1bbc,3002243c
cd7ce508,288688f0,e85e83b2
54b0ff70,e2dc9c02,e4a082bf
25ad4847,64b92234,ea0efe99
3a8d41d0,913b8521,36cef087
814cf572,c5f959f6,260e60e1
655f8c36,12390009,9e2e3baf
d4d3892e,f2adda3,768968fb
388e5bdc,32ed1748,13a3a0d9
2eacb0cb,e2934bae,c6c75634
50f34661,2377e680,d455f842
3738af18,6dff6bd,79399c73
69a46998,c4e318bc,e873c9a5
65b76fc,a08f866a,e89c5b78
fac38b57,ca09a103,d76e5bae
751b8d61,213a7a4e,4bcda7fb
bbde98a2,7a242ed8,3796a3ef
691232fa,c2945067,344224c5
2ea05045,656838ce,38541100
aeaa7a1f,14d84a52,934beb8
b4ca7559,46f82f28,e09bff09
8db6ac5e,d53cf830,3b882944
62ee34fa,42dbc993,3efd0da3
f301afb1,542ff4e6,3da3eb5c
805654fe,400a7d4f,d651acd
38ded536,ad33533e,6cae2d37
43a1cd47,b88b07e3,61ea1333
dbdba344,b385983a,cb84793c
a16bad3,2765a97f,b224a3ef
1ae65cd2,713a0483,2f4a283f
f3242d19,deb6079e,59df4b88
649edbcd,283ba03e,ab5d35f8
5804fd5d,e8af5248,aea2aab6
1e304de,5f8d3a93,78aaf0f2
6fb001de,70ecef21,16e6f0cf
1dae3df5,547655c4,de9ccf06
f6720883,40f0875a,4c63e3ed
fdbc8fd9,997a63e9,52a10816
8be29fbc,a8588449,e15e770c
10ef306a,45ac7335,64b172bb
448d2fd6,de5657ce,b5b3f7a2
28bffb98,a94186c0,81950bfa
e0eaa140,3096c3de,6ca90458
56571093,5301cf4c,1a1744d6
ce851592,f2395704,e5e33728
b87e9527,9751890b,1847a6c5
8fe140fb,e5c07373,de457b3d
8b32728b,516378f1,241f55e4
5fe63e02,2ddcbeb0,76a308a7
8875d926,32ac1c96,625dfd32
41960246,bbca2477,f84f4a6b
6d149cec,337a09ba,4591267
cbecc35b,dd59a765,8f649426
1370e0d3,1c51649a,2013d191
444c681c,5b9cf9c0,d808a736
d50c8bdf,d1f7ee11,93bdd30
8b15e2a8,d6b057a5,5d0ca1f2
95160598,900bae72,8ccf159a
dbd38408,3a6da7f9,2b41cbb4
a43b5777,e252af41,92b2cae
d1241117,d8a5de67,6b984f0a
2ae0f217,f5ec3b77,77b0467b
3cb15d4a,5e13ee8a,64393e63
e685c35d,556e34d2,5b0506ec
a1a9ca44,c799bfb5,d2515a58
737d01d6,52f2f201,e6c3b224
d491e10a,cbdb2257,fb044cf2
1c423b14,6fd91ec3,40c39350
b960b342,e9696891,306cd9f1
b179c29f,81986e09,19bfcae0
46489ec9,c05d61bc,a705647a
a0c07d54,a084d28,cdc36c41
98fc8338,2840a8f0,916be82b
45777697,c0cbfaef,8a4d6e8f
81e0df80,1c3c48d2,599738c5
33e6c5a0,38faa49a,a440e904
2ad2d035,68c67c58,331f9587
fab23e75,22e99429,4ba0d5af
a66e2409,859d8c4e,d1a710b2
f21f0ee3,457f3a68,a3a54cca
c6dc9924,c9187b4,582c6991
2667f4ee,ae58a77a,95c27494
16f3a7a2,5190b530,c9713f4
7f7bfabc,abb6a62d,3af582e5
579fd519,b0454ba1,b4b66edb
65bf7bdb,818d2074,da1fb30a
535a55c4,ae967ac7,73d315b
d4485754,14b9d412,aa324410
4607ecab,1c10cfdb,665359a5
82e18cd9,b794eecf,9e6c4d25
c3bf6b86,49b80e4,d7a56193
ff74377d,5f123ffb,ffb5b0bc
e0a5e34b,316b075c,c2012c08
820be4b3,87825a14,25ceb72c
2c63894,c8bf0595,69989912
b15c5f6e,a3fab234,4414e026
cb55a405,85439485,a8bd3e30
76292326,934b4bfd,495e9908
83fc4fe1,17c91a4b,90603544
90a2ed0,7ea93d0e,64d96008
cc5ea587,363d3e9,8cd44d3c
35e92cd9,abf8101b,d293fa31
e9f6caa7,e639b577,f2096d82
e3016469,da12585f,a475b4f2
42b5fafd,938901cb,a209435b
975a36e3,770f9c6a,39d432f5
9bafca05,30db87e6,893ba88e
66e9c8f8,5e96e87,1670b3c2
26b87c6,d1c4ae15,eb923ccd
e55d8af4,ab18732c,c6023915
be115121,cc013378,b93c4b5
8dd87fc5,2c03379e,6b6c51ae
cb88e9ea,afc3487e,89245bd3
39a5d553,b20ba510,8fa2bbbc
720f4f98,457fee45,6cc569ad
244f1aea,ed6a9d2b,4cd6f554
b91b87c2,9c8007ae,299e0a11
e261738b,f610acb9,cd9f65c4
691c86aa,74352a49,1a735d69
3ddf4e88,b89829e,6268cb21
296a4ce5,670fe04e,b2f6838
f4e07784,8f103e33,1500b4cd
b133773d,5e808839,d8548af0
4ac19b1f,4fd9d91b,a4c80b3f
d57b4d14,eefe07ac,10d2e7f9
5d00ad36,4d6d4a86,e276c627
fea91aed,69d6e214,23720f53
3d3639ef,2f3a6d45,62321827
57b40ee1,83faba2,c1ccacfa
bf99c26e,4b1b5b41,5f195eb7
8788c227,e09e7f6b,e3df1e6b
4d440292,8c08d59a,44a3cd0
2bfa31e5,6060e8b6,fe968c4e
626b0f83,3ab26fbd,afd94715
c4c1edd8,57c14a7e,f6dd5b33
d2b50bd7,58d9da48,68ed71e4
5064fcf8,85a5c3c3,50bce9a1
29c45a43,1b115af,5371444f
5e6709e2,4e26759b,4945ff97
e7a37f0,7e119e08,388ee2c1
305d6216,53cb0a08,a322e805
23184916,898c6c6a,d562db3f
2ce2df77,f49cfbe8,4de65973
faa35597,1a5d1fa5,3c5fec80
e19573df,1f6ede86,bf5fea12
84c93572,fce5569c,d71e6664
caca41a8,49323fb2,65ef1a0a
3dfad5cb,fcc80af,4ef6d7bc
188a6a36,88e416aa,b5f8d9a6
93b7e281,ebf304a4,d52b5798
dc114732,14a06c33,4f48e4f1
dd110134,e1e1059f,faa79022
267f7fb3,94787070,58cee80
17d9dfac,5c62604e,be00c870
3401352f,399a5396,b396fa2c
d9e7dbb7,7b82f231,58b8c27f
195bd83b,947c3c5a,9adf3700
56831a20,1eec55d5,9d3232ae
49564f36,f2b2a6a0,b28a7b4e
9df50809,c0781b33,ebff36a2
e6b2819,bc0eb41a,933f9da8
45f0c21d,7b12d404,bd2930d4
11d2d8e2,3e53b5b8,4f7a0bd5
e67a4452,1f782320,a7494507
e30df941,8fdb12ea,93a0f4a8
b06d40af,7c2e5aa5,36ef539
1780d1d6,f3bff093,a27754ad
a23344ce,b02186ad,af2853c5
7c8253a0,7fea0805,4e2cf9f4
b4cf5f1d,469bd51e,71a59893
6a548222,265b529b,7059cf0c
4d49e9d8,27660fd6,ede816e5
126f1815,4dab0606,196e0f8
d3703d02,ccac5d6d,9b5254a
9890e5c3,aadee9de,e8a5556a
d8f2f903,356baaab,2398b277
2d70fc14,beb3c07f,277f4c68
87463bb6,576556eb,2c22c3f8
62c3a84d,c9f444c0,ffe44d1
76bca700,abd4b28e,8dfbe7de
949d38b,40bc11a1,50599f69
56d795be,d04ef529,fe64e52c
65e88eb8,5f67391d,cd098535
ec155b70,c4f6c050,42c4d1c
7eac3a28,773df9d,a3db82d
cb34273b,33be969b,879d517a
b94eaa92,64b607f9,ab9e7bfc
9cd31ba7,5eeb3a38,1ebf1914
fc65aa83,5bebe782,5b1e765e
7cc5f9dd,e33166d,a2347c44
6cab0d60,76174770,2b5ef949
77f1d588,671e4938,fc125fa5
367f002d,b2b2bb11,e27a72cc
652e2d10,ed063591,4b14fc17
7c70c049,31560ad9,18587dc7
6192ba82,49a7075a,2a11b8c0
7a23baeb,3cf32632,bc3a969b
36718178,afdd05cf,da55e602
fb59aa,a4592093,f270244e
3c927716,953f4a8d,caad004e
bb397f8d,60173eb1,d6af3fdd
31098c79,5e42282b,5676bfc3
f3708de1,61587eaf,451ef751
1e556cc1,9a6504e1,c0d4ca00
a80c0d4a,3fe4ceae,2dfb2ad5
13148f4b,b72fa9f7,f2330e88
54aaaef1,b7a27de6,67e4931d
36e12426,496b47f4,1c6fa757
fdadf9e1,efec36c,9f346a6a
558f7c31,e19a53dd,d7be4004
fd7754f2,6b45953b,cd90aa46
be80b059,2d25d522,853b4056
33a1017a,32c4d9a3,81e8570c
f37ea8ae,d370aaca,63fac170
baa0449f,fff9a339,8a7687a9
af71c549,9961e6fc,b827fe2d
489a15a8,444d7eb4,5906b5e0
b5ecd525,fc1e2876,7eaabd0e
16299161,28c6b8c0,f1464c01
14c67507,9d161f3,311934cf
3adae01f,fa476593,ebecced0
49692cd3,189d150e,482535a2
7297f920,b898de61,ae97e947
fc5fd70b,e17ad596,6053724c
62ee6b56,9958893e,10437545
9d1d7eb4,73cbfa88,a0d94ef
7c73c3d,5c2bbfd5,8c7a0d9a
8eb6cf26,463d6be9,7934929a
dc535120,ea8be8a0,fc651d1
8e586b3a,84a307f2,240519b7
9fd0250b,39fbd6cc,1ad65864
4492e638,15a868f8,48da6e4f
45f18064,cb451ff6,75ef9ebd
cb91348d,6f10d937,f4886f90
a8408401,5c44d99d,9e1e91f6
149438e6,b0760fc2,aeec5df6
c62b063a,643e43b0,ba99579b
5aa5e992,fa783db1,1068df47
f263bab7,70b0c84d,19a22a46
ed5a1dc1,9e0db82e,2e5f05cd
89eea8ac,b6987bf7,3779af2e
fb8a8b50,9a85e699,213fcbba
98baf41,136a9f62,e4b0ab38
f52c492d,908538de,7ca6a5b0
db4496d8,c20a5c9,62fc2249
5ba929c2,92f24ef6,6611e008
d3488b14,ca88429e,da6645d1
65b5013d,1af030ee,bf426fdf
917f9d4b,37a6a469,7d85632a
8c2583e2,2d6b3542,39cceb7b
3b07b9ce,b9a7b893,5b5da912
23c83070,4da99769,d9e90fbe
65423636,aac50d47,6592af0
fbf969a5,711339c3,120228bf
cff1cbb4,a701fdd1,eae7ca35
23f58ea2,977f7809,adecfaf4
633ba7f9,e1458cf7,a2996f5a
ba64dff3,adb779ee,2bee4355
c4f3dccd,c10acc1,c287ee9f
1b826a19,cf89c2b0,2d67ea83
212036d9,e8207f61,aa45b13c
f90ee30b,4f7482ba,c93c2b69
e4e22bea,15f9f7eb,c7c9a526
f4d2e4a7,58588950,8b62b2b8
4bd84914,49276804,86ae2217
14466601,47e2baa3,a566858
4f5e238f,af245c7a,84aa1b3b
fd8e55a4,32b88c99,4188abff
14ca97ba,fe6b494,e30c2c92
f8b00da,ac5e8064,3a9db06d
b59e26b9,e1e886e5,90ce115f
6edf96f8,23e2c3da,5d94b1c2
e4108031,e5931b2,a7c6e477
6c6b91ff,e2221f5f,8d2b7b28
7e4a792c,b7b8cf25,f8469b21
1261c247,a135de71,696f6693
22da2b6d,26269f0b,547bc22c
aee48892,47f25d8c,fb9fb579
